,smiles_string,prop,value
3458,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],Egc,6.0318
3459,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.8439
3460,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.8763
3461,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.8752
3462,[*]CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],Egc,5.8367
3463,[*]CCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N[*],Egc,5.458
3464,[*]CCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,4.8544
3465,[*]CCCCCCCCCCCCO[*],Egc,6.2257
3466,[*]CCCCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Egc,3.9133
3467,[*]CCCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.7135
3468,[*]CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,5.1284
3469,[*]CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,eib,2.256334077
3470,[*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],Egc,5.9978
3471,[*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],eib,3.63382402
3472,[*]CCCCCCCCCCCCOC(=O)CCCCC(=O)O[*],Egc,6.7363
3473,[*]CCCCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],Egc,6.3693
3474,[*]CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC(=O)O[*],Egc,6.453
3475,[*]CCCCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O[*],Egc,5.3175
3476,[*]CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.4661
3477,[*]CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.2072
3478,[*]CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],eib,3.65972108
3479,[*]CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.0664
3480,[*]CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],eib,4.218939427
3481,[*]CCCCCCCCCCCCOc1ccc(C=NN=Cc2ccc(O[*])cc2O)c(O)c1,Egc,4.1545
3482,[*]CCCCCCCCCCCCSC(=O)S[*],Egc,4.692
3483,[*]CCCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,Egc,4.852
3484,[*]CCCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,Egcr,4.214
3485,[*]CCCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,eib,3.20055678
3486,[*]CCCCCCCCCCCNC(=O)CCCCC(=O)N[*],Egc,6.061
3487,[*]CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.8916
3488,[*]CCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Egc,5.9276
3489,[*]CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.7381
3490,[*]CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,eib,1.996070868
3491,[*]CCCCCCCCCCCOc1ccc(C=CC=Cc2ccc(O[*])cc2)cc1,Egc,2.9306
3492,[*]CCCCCCCCCCCSCCCCCCS[*],Egc,5.2308
3493,[*]CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N([*])C,Egc,5.5645
3494,[*]CCCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.7391
3495,[*]CCCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,eib,0.829531819
3496,[*]CCCCCCCCCCNC(=N[*])c1ccccc1,Egc,4.39
3497,[*]CCCCCCCCCCNC(=O)C(C)=C(C)C(=O)N[*],Egc,5.4099
3498,[*]CCCCCCCCCCNC(=O)C=CCCC=CC(=O)N[*],Egc,5.017
3499,[*]CCCCCCCCCCNC(=O)CCC(=O)N[*],Egc,5.9859
3500,[*]CCCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],Egc,5.7804
3501,[*]CCCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],eib,4.213719056
3502,[*]CCCCCCCCCCNC(=O)CCCCC(=O)N[*],Egc,5.6396
3503,[*]CCCCCCCCCCNC(=O)CCCCCCC(=O)N[*],Egc,5.9109
3504,[*]CCCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],Egc,5.9487
3505,[*]CCCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],eib,3.805094126
3506,[*]CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.8505
3507,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],Egc,5.6985
3508,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.8738
3509,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.9171
3510,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.5808
3511,[*]CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],Egc,5.7618
3512,[*]CCCCCCCCCCNC(=O)N[*],Egc,5.4226
3513,[*]CCCCCCCCCCNC(=O)N[*],eib,3.631433374
3514,[*]CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N[*],Egc,5.7663
3515,[*]CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.3423
3516,[*]CCCCCCCCCCNC(C)=N[*],Egc,4.7056
3517,[*]CCCCCCCCCCNCCCCCCN[*],Egc,5.4614
3518,[*]CCCCCCCCCCO[*],Egc,6.1884
3519,[*]CCCCCCCCCCOC(=O)C(=O)O[*],Egc,5.911
3520,[*]CCCCCCCCCCOC(=O)C(O)C(O)C(=O)O[*],Egc,6.2592
3521,[*]CCCCCCCCCCOC(=O)C1CCC(C(=O)O[*])CC1,Egc,6.6352
3522,[*]CCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,Egc,3.2582
3523,[*]CCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Egc,3.9809
3524,[*]CCCCCCCCCCOC(=O)c1ccc(NC(=O)O[*])cc1,Egc,4.6391
3525,[*]CCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.7607
3526,[*]CCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,eib,1.746851381
3527,[*]CCCCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,5.1143
3528,[*]CCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,Egc,4.3702
3529,[*]CCCCCCCCCCOC(=O)CC(=O)O[*],Egc,6.5183
3530,[*]CCCCCCCCCCOC(=O)CC(C)(C)CC(=O)O[*],Egc,6.7111
3531,[*]CCCCCCCCCCOC(=O)CC(C)C(=O)O[*],Egc,6.7186
3532,[*]CCCCCCCCCCOC(=O)CC=CCC(=O)O[*],Egc,5.9499
3533,[*]CCCCCCCCCCOC(=O)CC=CCC(=O)O[*],eib,3.800322424
3534,[*]CCCCCCCCCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,Egc,4.9479
3535,[*]CCCCCCCCCCOC(=O)CCC(=O)O[*],Egc,6.569
3536,[*]CCCCCCCCCCOC(=O)CCC(=O)O[*],Egcr,6.6201
3537,[*]CCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],Egc,5.9572
3538,[*]CCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],eib,3.914009994
3539,[*]CCCCCCCCCCOC(=O)CCCC(=O)O[*],Egc,6.5996
3540,[*]CCCCCCCCCCOC(=O)CCCCC(=O)O[*],Egc,6.5098
3541,[*]CCCCCCCCCCOC(=O)CCCCC(=O)O[*],Egcr,6.718
3542,[*]CCCCCCCCCCOC(=O)CCCCCC(=O)O[*],Egc,6.6472
3543,[*]CCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],Egc,6.7606
3544,[*]CCCCCCCCCCOC(=O)CCCCCCCC(=O)O[*],Egc,6.6862
3545,[*]CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],Egc,6.7518
3546,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],Egc,6.8154
3547,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O[*],Egc,6.5222
3548,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O[*],Egcr,6.0542
3549,[*]CCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Egc,6.4986
3550,[*]CCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O[*],Egc,5.1115
3551,[*]CCCCCCCCCCOC(=O)COCC(=O)O[*],Egc,6.164
3552,[*]CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,5.2165
3553,[*]CCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.5873
3554,[*]CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.0574
3555,[*]CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],eib,4.588763439
3556,[*]CCCCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],Egc,5.7644
3557,[*]CCCCCCCCCCOC(=O)O[*],Egc,7.2198
3558,[*]CCCCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O[*])cc3)cc2)cc1,Egc,3.1798
3559,[*]CCCCCCCCCCOc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O[*])c3)cc2)c1,Egc,3.5777
3560,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCCO[*],Egc,6.045
3561,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCO[*],Egc,5.8764
3562,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCO[*],Egc,6.0257
3563,[*]CCCCCCCCCCOCCCCCCOCCCCCCO[*],Egc,6.0095
3564,[*]CCCCCCCCCCOCO[*],Egc,6.3968
3565,[*]CCCCCCCCCCSCCCCCCS[*],Egc,5.1159
3566,[*]CCCCCCCCCCSCCCCS[*],Egc,5.1777
3567,[*]CCCCCCCCCCSSCCCCCCSS[*],Egc,3.7675
3568,[*]CCCCCCCCCCSSS[*],Egc,4.7227
3569,[*]CCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,Egc,3.5619
3570,[*]CCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,eib,0.829672258
3571,[*]CCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.7682
3572,[*]CCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,eib,0.804165535
3573,[*]CCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.7508
3574,[*]CCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,eib,2.885625113
3575,[*]CCCCCCCCCNC(=O)CC(=O)N[*],Egc,5.8661
3576,[*]CCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],Egc,5.6902
3577,[*]CCCCCCCCCNC(=O)CCCCC(=O)N[*],Egc,5.7699
3578,[*]CCCCCCCCCNC(=O)CCCCCC(=O)N[*],Egc,5.9333
3579,[*]CCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],Egc,5.8181
3580,[*]CCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],eib,3.865227384
3581,[*]CCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.5339
3582,[*]CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N[*],Egc,5.8963
3583,[*]CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N[*],Egc,5.6216
3584,[*]CCCCCCCCCNC(=O)N[*],Egc,6.0453
3585,[*]CCCCCCCCCNC(=O)N[*],eib,3.832037014
3586,[*]CCCCCCCCCNC(=O)NCCCCCCCNC(=O)N[*],Egc,5.2144
3587,[*]CCCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.2509
3588,[*]CCCCCCCCCO[*],Egc,5.9832
3589,[*]CCCCCCCCCOC(=O)C(O)C(O)C(=O)O[*],Egc,6.6774
3590,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Egc,4.0317
3591,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,Egc,4.0973
3592,[*]CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.7639
3593,[*]CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,5.0722
3594,[*]CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,eib,4.21026575
3595,[*]CCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.1163
3596,[*]CCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],eib,3.973953933
3597,[*]CCCCCCCCCOc1ccc(C=CC=Cc2ccc(O[*])c(C)c2)cc1C,Egc,3.57
3598,[*]CCCCCCCCCOc1ccc(C=CC=Cc2ccc(O[*])cc2)cc1,Egc,3.6524
3599,[*]CCCCCCCCCOCO[*],Egc,6.3507
3600,[*]CCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,Egc,3.5532
3601,[*]CCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,eib,1.116805405
3602,[*]CCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)n([*])c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,Egc,2.0018
3603,[*]CCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)n([*])c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,eib,0.80362892
3604,[*]CCCCCCCCN1C(=O)CC(C2C=C(C)C3C(=O)N([*])C(=O)C3C2)C1=O,Egc,5.4673
3605,[*]CCCCCCCCN1C(=O)CC(C2C=C(C)C3C(=O)N([*])C(=O)C3C2)C1=O,eib,2.876942918
3606,[*]CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],Egc,5.9468
3607,[*]CCCCCCCCNC(=O)CC(=O)N[*],Egc,5.9535
3608,[*]CCCCCCCCNC(=O)Cc1ccc(CC(=O)N[*])cc1,Egc,5.0331
3609,[*]CCCCCCCCNC(=O)Cc1ccc(CC(=O)N[*])cc1,eib,2.715131798
3610,[*]CCCCCCCCNC(=O)CCC(=O)N[*],Egc,5.9681
3611,[*]CCCCCCCCNC(=O)CCC=CCCC(=O)N[*],Egc,5.1591
3612,[*]CCCCCCCCNC(=O)CCCCCCC(=O)N[*],Egc,5.7642
3613,[*]CCCCCCCCNC(=O)CCCCCCC(=O)N[*],eib,4.307265208
3614,[*]CCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.5273
3615,[*]CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Egc,5.4539
3616,[*]CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],Egc,5.9745
3617,[*]CCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.872
3618,[*]CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.9081
3619,[*]CCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.6511
3620,[*]CCCCCCCCO[*],Egc,6.0919
3621,[*]CCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.7833
3622,[*]CCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,4.9695
3623,[*]CCCCCCCCOC(=O)CC=CCC(=O)O[*],Egc,6.1178
3624,[*]CCCCCCCCOC(=O)CC=CCC(=O)O[*],eib,3.96139472
3625,[*]CCCCCCCCOC(=O)CCC=CCCC(=O)O[*],Egc,6.1798
3626,[*]CCCCCCCCOC(=O)CCCCC(=O)O[*],Egc,6.755
3627,[*]CCCCCCCCOC(=O)CCCCCCC(=O)O[*],Egc,6.6874
3628,[*]CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.4246
3629,[*]CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,eib,3.347741507
3630,[*]CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,5.7616
3631,[*]CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],eib,4.366563507
3632,[*]CCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.0447
3633,[*]CCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],eib,3.759645973
3634,[*]CCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],Egc,6.0481
3635,[*]CCCCCCCCOC(=O)O[*],Egc,7.1538
3636,[*]CCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],Egc,5.4281
3637,[*]CCCCCCCNC(=O)C(OC)C(OC)C(=O)N[*],Egc,5.7259
3638,[*]CCCCCCCNC(=O)C=CCCC=CC(=O)N[*],Egc,5.3377
3639,[*]CCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,Egc,4.5479
3640,[*]CCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.7571
3641,[*]CCCCCCCNC(=O)CCCCC(=O)N[*],Egc,5.9053
3642,[*]CCCCCCCNC(=O)CCCCCCCC(=O)N[*],Egc,5.8765
3643,[*]CCCCCCCNC(=O)CCCCCCCCCC(=O)N[*],Egc,5.5573
3644,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.8482
3645,[*]CCCCCCCNC(=O)N[*],Egc,5.7637
3646,[*]CCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.5863
3647,[*]CCCCCCCNC(=S)N[*],Egc,4.1652
3648,[*]CCCCCCCNC(=S)N[*],eib,3.028557846
3649,[*]CCCCCCCOC(=O)C(=O)O[*],Egc,5.2076
3650,[*]CCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Egc,3.9708
3651,[*]CCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.7523
3652,[*]CCCCCCCOC(=O)CCCCCCCCC(=O)O[*],Egc,6.6947
3653,[*]CCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.1286
3654,[*]CCCCCCCOC(=O)NCCCCCCNC(=O)O[*],eib,4.399517089
3655,[*]CCCCCCCOc1ccc(C=CC=Cc2ccc(O[*])c(C)c2)cc1C,Egc,3.617
3656,[*]CCCCCCCOc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,Egc,4.366
3657,[*]CCCCCCN(C)C(=O)CCC(=O)N([*])C,Egc,5.0062
3658,[*]CCCCCCN(C)C(=O)CCC(=O)N([*])C,eib,4.227175855
3659,[*]CCCCCCN(C)C(=O)CCCCCCCCCCC(=O)N([*])C,Egc,5.3019
3660,[*]CCCCCCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N([*])CC,Egc,5.0851
3661,[*]CCCCCCN(CC)C(=O)CCCCCCCCCCC(=O)N([*])CC,Egc,5.49
3662,[*]CCCCCCN(CC)C(=O)CCCCCCCCCCCCCCCCC(=O)N([*])CC,Egc,5.3754
3663,[*]CCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.8031
3664,[*]CCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,eib,0.595427652
3665,[*]CCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N([*])C4=O)cc2C1=O,Egc,3.8891
3666,[*]CCCCCCn1cc2c(n1)C(=O)c1cn([*])nc1C2=O,Egc,4.1425
3667,[*]CCCCCCn1cc2c(n1)C(=O)c1cn([*])nc1C2=O,eib,1.484956111
3668,[*]CCCCCCn1ccc(-c2ccc(-c3ccn([*])n3)cc2)n1,Egc,3.9963
3669,[*]CCCCCCNC(=O)C(=O)N[*],Egc,4.7126
3670,[*]CCCCCCNC(=O)C(CC)CC(CC)C(=O)N[*],Egc,5.5731
3671,[*]CCCCCCNC(=O)C(CCCC)C(=O)N[*],Egc,5.6377
3672,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],Egc,5.7056
3673,[*]CCCCCCNC(=O)C(CCCCCCC)C(=O)N[*],Egc,5.2746
3674,[*]CCCCCCNC(=O)C(CCCCCCCCC)C(=O)N[*],Egc,5.2921
3675,[*]CCCCCCNC(=O)C(CCCCCCCCCCC)C(=O)N[*],Egc,5.4945
3676,[*]CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N[*],Egc,5.7343
3677,[*]CCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N[*],Egc,5.9783
3678,[*]CCCCCCNC(=O)C(O)C(O)C(=O)N[*],Egc,5.7069
3679,[*]CCCCCCNC(=O)C(O)C(O)C(O)C(O)C(=O)N[*],Egc,5.6518
3680,[*]CCCCCCNC(=O)C=CCCC=CC(=O)N[*],Egc,4.6202
3681,[*]CCCCCCNC(=O)c1c(F)c(F)c(C(=O)N[*])c(F)c1F,Egc,4.276
3682,[*]CCCCCCNC(=O)C1CC1(C)C(=O)N[*],Egc,6.1212
3683,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccc(-c3ccccc3)cc2)c1,Egc,3.6894
3684,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccc(Cl)cc2)c1,Egc,3.9536
3685,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccc(Cl)cc2)c1,eib,2.007599313
3686,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccccc2)c1,Egc,3.8711
3687,[*]CCCCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,5.0275
3688,[*]CCCCCCNC(=O)CC(=O)N[*],Egc,5.6604
3689,[*]CCCCCCNC(=O)CCC(=O)N[*],Egc,6.0201
3690,[*]CCCCCCNC(=O)CCC(C)(C)c1ccc(C(C)(C)CCC(=O)N[*])cc1,Egc,5.0232
3691,[*]CCCCCCNC(=O)CCC(C)CC(=O)N[*],Egc,5.8045
3692,[*]CCCCCCNC(=O)CCC=CCCC(=O)N[*],Egc,5.7927
3693,[*]CCCCCCNC(=O)CCC=CCCC(=O)N[*],eib,3.715272335
3694,[*]CCCCCCNC(=O)CCc1ccc(C(C)CC(=O)N[*])cc1,Egc,5.5318
3695,[*]CCCCCCNC(=O)CCc1ccc(CCC(=O)N[*])cc1,Egc,5.4647
3696,[*]CCCCCCNC(=O)CCCC(=O)N[*],Egc,5.7577
3697,[*]CCCCCCNC(=O)CCCC(=O)O[*],Egc,5.8204
3698,[*]CCCCCCNC(=O)CCCCC(=O)N[*],Egc,5.8218
3699,[*]CCCCCCNC(=O)CCCCC(=O)NCC(=O)N[*],Egc,5.5245
3700,[*]CCCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N[*],Egc,4.7428
3701,[*]CCCCCCNC(=O)CCCCCC(=O)N[*],Egc,5.6731
3702,[*]CCCCCCNC(=O)CCCCCCC(=O)N[*],Egc,5.6562
3703,[*]CCCCCCNC(=O)CCCCCCCC(=O)N[*],Egc,5.4617
3704,[*]CCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.9571
3705,[*]CCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Egc,5.7331
3706,[*]CCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Egcr,6.3994
3707,[*]CCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.9016
3708,[*]CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.8741
3709,[*]CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,6.0208
3710,[*]CCCCCCNC(=O)CCP(=O)(CCC(=O)N[*])c1ccccc1,Egc,5.0861
3711,[*]CCCCCCNC(=O)CCP(=O)(CCC(=O)N[*])c1ccccc1,eib,3.496425411
3712,[*]CCCCCCNC(=O)CCP(=S)(CCC(=O)N[*])c1ccccc1,Egc,4.5816
3713,[*]CCCCCCNC(=O)CCP(=S)(CCC(=O)N[*])c1ccccc1,eib,3.0279501
3714,[*]CCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],Egc,5.9436
3715,[*]CCCCCCNC(=O)CCP(CCC(=O)N[*])c1ccccc1,Egc,5.0474
3716,[*]CCCCCCNC(=O)N[*],Egc,5.5278
3717,[*]CCCCCCNC(=O)NCCCCCNC(=O)N[*],Egc,5.8717
3718,[*]CCCCCCNC(=O)NCCCCNC(=O)N[*],Egc,5.4928
3719,[*]CCCCCCNC(=O)NCCCNC(=O)N[*],Egc,5.8207
3720,[*]CCCCCCNC(=O)NCCNC(=O)N[*],Egc,5.778
3721,[*]CCCCCCO[*],Egc,6.0774
3722,[*]CCCCCCOC(=O)C(=O)O[*],Egc,6.3296
3723,[*]CCCCCCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O[*],Egc,2.4032
3724,[*]CCCCCCOC(=O)C=CC(=O)O[*],Egc,4.8463
3725,[*]CCCCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O[*],Egc,5.1812
3726,[*]CCCCCCOC(=O)C1CC(=O)C(C(=O)O[*])CC1=O,Egc,5.1367
3727,[*]CCCCCCOC(=O)C1CCC(C(=O)O[*])CC1,Egc,6.4846
3728,[*]CCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,Egc,3.2271
3729,[*]CCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Egc,4.0749
3730,[*]CCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.8538
3731,[*]CCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,eib,2.115809257
3732,[*]CCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,Egc,4.4604
3733,[*]CCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O[*],Egc,4.5701
3734,[*]CCCCCCOC(=O)CC(=O)O[*],Egc,6.9173
3735,[*]CCCCCCOC(=O)CC=CCC(=O)O[*],Egc,5.7875
3736,[*]CCCCCCOC(=O)CC=CCC(=O)O[*],eib,3.762681603
3737,[*]CCCCCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,Egc,5.3563
3738,[*]CCCCCCOC(=O)CCC(=O)O[*],Egc,6.8893
3739,[*]CCCCCCOC(=O)CCC(C)CC(=O)O[*],Egc,6.5192
3740,[*]CCCCCCOC(=O)CCC=CCCC(=O)O[*],Egc,5.8833
3741,[*]CCCCCCOC(=O)CCC=CCCC(=O)O[*],eib,3.426924576
3742,[*]CCCCCCOC(=O)CCCC(=O)O[*],Egc,6.5166
